date,label,market_cap,asset_type,source,confidence,sector,region,rank
2020-05-01,Alphabet Inc.,414168370452.88086,company,yfinance + FX,Medium,Technology,North America,11
2020-06-01,Alphabet Inc.,409698775497.4365,company,yfinance + FX,Medium,Technology,North America,11
2020-07-01,Alphabet Inc.,429894104507.4463,company,yfinance + FX,Medium,Technology,North America,12
2020-08-01,Alphabet Inc.,470798949172.9736,company,yfinance + FX,Medium,Technology,North America,13
2020-09-01,Alphabet Inc.,423436789062.5,company,yfinance + FX,Medium,Technology,North America,13
2020-10-01,Alphabet Inc.,466921717132.5684,company,yfinance + FX,Medium,Technology,North America,12
2020-11-01,Alphabet Inc.,506876053848.2666,company,yfinance + FX,Medium,Technology,North America,8
2020-12-01,Alphabet Inc.,506367552749.6338,company,yfinance + FX,Medium,Technology,North America,13
2021-01-01,Alphabet Inc.,527955440979.0039,company,yfinance + FX,Medium,Technology,North America,14
2021-02-01,Alphabet Inc.,584164178771.9727,company,yfinance + FX,Medium,Technology,North America,12
2021-03-01,Alphabet Inc.,595897148696.8993,company,yfinance + FX,Medium,Technology,North America,12
2021-04-01,Alphabet Inc.,679966176635.7421,company,yfinance + FX,Medium,Technology,North America,11
2021-05-01,Alphabet Inc.,680934096572.876,company,yfinance + FX,Medium,Technology,North America,11
2021-06-01,Alphabet Inc.,705474693618.7743,company,yfinance + FX,Medium,Technology,North America,10
2021-07-01,Alphabet Inc.,778495637939.4531,company,yfinance + FX,Medium,Technology,North America,10
2021-08-01,Alphabet Inc.,836111282073.9746,company,yfinance + FX,Medium,Technology,North America,7
2021-09-01,Alphabet Inc.,772425339447.0215,company,yfinance + FX,Medium,Technology,North America,9
2021-10-01,Alphabet Inc.,855460264129.6387,company,yfinance + FX,Medium,Technology,North America,8
2021-11-01,Alphabet Inc.,819932170074.4629,company,yfinance + FX,Medium,Technology,North America,8
2021-12-01,Alphabet Inc.,837004268280.0293,company,yfinance + FX,Medium,Technology,North America,8
2022-01-01,Alphabet Inc.,781829589324.9512,company,yfinance + FX,Medium,Technology,North America,9
2022-02-01,Alphabet Inc.,780405359832.7637,company,yfinance + FX,Medium,Technology,North America,10
2022-03-01,Alphabet Inc.,803579382385.2539,company,yfinance + FX,Medium,Technology,North America,9
2022-04-01,Alphabet Inc.,659363487075.8055,company,yfinance + FX,Medium,Technology,North America,9
2022-05-01,Alphabet Inc.,657355645080.5664,company,yfinance + FX,Medium,Technology,North America,6
2022-06-01,Alphabet Inc.,629625234146.118,company,yfinance + FX,Medium,Technology,North America,8
2022-07-01,Alphabet Inc.,672136556732.1776,company,yfinance + FX,Medium,Technology,North America,10
2022-08-01,Alphabet Inc.,625332024398.8036,company,yfinance + FX,Medium,Technology,North America,10
2022-09-01,Alphabet Inc.,552698230285.6445,company,yfinance + FX,Medium,Technology,North America,10
2022-10-01,Alphabet Inc.,546111035629.2724,company,yfinance + FX,Medium,Technology,North America,10
2022-11-01,Alphabet Inc.,583554581542.9688,company,yfinance + FX,Medium,Technology,North America,10
2022-12-01,Alphabet Inc.,509822988281.25,company,yfinance + FX,Medium,Technology,North America,9
2023-01-01,Alphabet Inc.,571131173019.4092,company,yfinance + FX,Medium,Technology,North America,7
2023-02-01,Alphabet Inc.,520397394775.3906,company,yfinance + FX,Medium,Technology,North America,11
2023-03-01,Alphabet Inc.,599387230529.7852,company,yfinance + FX,Medium,Technology,North America,11
2023-04-01,Alphabet Inc.,620247013412.4757,company,yfinance + FX,Medium,Technology,North America,9
2023-05-01,Alphabet Inc.,709984753677.368,company,yfinance + FX,Medium,Technology,North America,9
2023-06-01,Alphabet Inc.,691667298614.502,company,yfinance + FX,Medium,Technology,North America,9
2023-07-01,Alphabet Inc.,766901386474.6094,company,yfinance + FX,Medium,Technology,North America,10
2023-08-01,Alphabet Inc.,786836601715.0879,company,yfinance + FX,Medium,Technology,North America,10
2023-09-01,Alphabet Inc.,756153570800.7812,company,yfinance + FX,Medium,Technology,North America,10
2023-10-01,Alphabet Inc.,716976510528.5645,company,yfinance + FX,Medium,Technology,North America,7
2023-11-01,Alphabet Inc.,765803454071.0449,company,yfinance + FX,Medium,Technology,North America,9
2023-12-01,Alphabet Inc.,807176379150.3906,company,yfinance + FX,Medium,Technology,North America,9
2024-01-01,Alphabet Inc.,809545653137.207,company,yfinance + FX,Medium,Technology,North America,10
2024-02-01,Alphabet Inc.,800069090209.9609,company,yfinance + FX,Medium,Technology,North America,10
2024-03-01,Alphabet Inc.,872124868530.2734,company,yfinance + FX,Medium,Technology,North America,10
2024-04-01,Alphabet Inc.,940598219299.3164,company,yfinance + FX,Medium,Technology,North America,8
2024-05-01,Alphabet Inc.,996763782470.7032,company,yfinance + FX,Medium,Technology,North America,9
2024-06-01,Alphabet Inc.,1052524605773.9257,company,yfinance + FX,Medium,Technology,North America,9
2024-07-01,Alphabet Inc.,992354107849.1212,company,yfinance + FX,Medium,Technology,North America,10
2024-08-01,Alphabet Inc.,945148877716.0645,company,yfinance + FX,Medium,Technology,North America,10
2024-09-01,Alphabet Inc.,959437723052.9784,company,yfinance + FX,Medium,Technology,North America,9
2024-10-01,Alphabet Inc.,991180131256.1036,company,yfinance + FX,Medium,Technology,North America,9
2024-11-01,Alphabet Inc.,978667930480.957,company,yfinance + FX,Medium,Technology,North America,10
2024-12-01,Alphabet Inc.,1096548328247.0702,company,yfinance + FX,Medium,Technology,North America,8
2025-01-01,Alphabet Inc.,1183170566497.8027,company,yfinance + FX,Medium,Technology,North America,11
2025-02-01,Alphabet Inc.,987502648468.0176,company,yfinance + FX,Medium,Technology,North America,11
2025-03-01,Alphabet Inc.,896801829864.502,company,yfinance + FX,Medium,Technology,North America,11
2025-04-01,Alphabet Inc.,921987469970.7032,company,yfinance + FX,Medium,Technology,North America,10
2025-05-01,Alphabet Inc.,997116730560.3029,company,yfinance + FX,Medium,Technology,North America,10
2025-06-01,Alphabet Inc.,1023185407165.5272,company,yfinance + FX,Medium,Technology,North America,9
2025-07-01,Alphabet Inc.,1115513713562.012,company,yfinance + FX,Medium,Technology,North America,11
2025-08-01,Alphabet Inc.,1237644768310.5469,company,yfinance + FX,Medium,Technology,North America,10
2025-09-01,Alphabet Inc.,1413139122314.4531,company,yfinance + FX,Medium,Technology,North America,11
2025-10-01,Alphabet Inc.,1636018067687.9883,company,yfinance + FX,Medium,Technology,North America,9
2025-11-01,Alphabet Inc.,1862869433593.75,company,yfinance + FX,Medium,Technology,North America,7
2025-12-01,Alphabet Inc.,1821094877929.6875,company,yfinance + FX,Medium,Technology,North America,7
2026-01-01,Alphabet Inc.,1967836000000.0,company,yfinance + FX,Medium,Technology,North America,7
2026-02-01,Alphabet Inc.,1815066776855.4688,company,yfinance + FX,Medium,Technology,North America,6
2016-01-01,Amazon.com Inc.,315069931629.5473,company,yfinance + FX,Medium,Consumer & Tech,North America,6
2016-02-01,Amazon.com Inc.,296562918057.7519,company,yfinance + FX,Medium,Consumer & Tech,North America,6
2016-03-01,Amazon.com Inc.,318633912745.64154,company,yfinance + FX,Medium,Consumer & Tech,North America,6
2016-04-01,Amazon.com Inc.,354032320866.5423,company,yfinance + FX,Medium,Consumer & Tech,North America,4
2016-05-01,Amazon.com Inc.,387954669177.7233,company,yfinance + FX,Medium,Consumer & Tech,North America,1
2016-06-01,Amazon.com Inc.,384106184648.4504,company,yfinance + FX,Medium,Consumer & Tech,North America,4
2016-07-01,Amazon.com Inc.,407288247577.63055,company,yfinance + FX,Medium,Consumer & Tech,North America,4
2016-08-01,Amazon.com Inc.,412843588784.0827,company,yfinance + FX,Medium,Consumer & Tech,North America,4
2016-09-01,Amazon.com Inc.,449422844752.7592,company,yfinance + FX,Medium,Consumer & Tech,North America,4
2016-10-01,Amazon.com Inc.,423932772198.5101,company,yfinance + FX,Medium,Consumer & Tech,North America,4
2016-11-01,Amazon.com Inc.,402865473610.94586,company,yfinance + FX,Medium,Consumer & Tech,North America,4
2016-12-01,Amazon.com Inc.,402489753018.5147,company,yfinance + FX,Medium,Consumer & Tech,North America,5
2017-01-01,Amazon.com Inc.,441999629608.1535,company,yfinance + FX,Medium,Consumer & Tech,North America,2
2017-02-01,Amazon.com Inc.,453571864805.50366,company,yfinance + FX,Medium,Consumer & Tech,North America,6
2017-03-01,Amazon.com Inc.,475846833800.8483,company,yfinance + FX,Medium,Consumer & Tech,North America,6
2017-04-01,Amazon.com Inc.,496484725725.4991,company,yfinance + FX,Medium,Consumer & Tech,North America,4
2017-05-01,Amazon.com Inc.,533858338975.045,company,yfinance + FX,Medium,Consumer & Tech,North America,4
2017-06-01,Amazon.com Inc.,519570186488.1893,company,yfinance + FX,Medium,Consumer & Tech,North America,4
2017-07-01,Amazon.com Inc.,530187006193.2225,company,yfinance + FX,Medium,Consumer & Tech,North America,5
2017-08-01,Amazon.com Inc.,526333157151.9486,company,yfinance + FX,Medium,Consumer & Tech,North America,6
2017-09-01,Amazon.com Inc.,516000820384.8576,company,yfinance + FX,Medium,Consumer & Tech,North America,6
2017-10-01,Amazon.com Inc.,593254666304.4725,company,yfinance + FX,Medium,Consumer & Tech,North America,1
2017-11-01,Amazon.com Inc.,631615923068.8143,company,yfinance + FX,Medium,Consumer & Tech,North America,3
2017-12-01,Amazon.com Inc.,627708387957.0579,company,yfinance + FX,Medium,Consumer & Tech,North America,3
2018-01-01,Amazon.com Inc.,778759491296.3951,company,yfinance + FX,Medium,Consumer & Tech,North America,4
2018-02-01,Amazon.com Inc.,811801527283.2721,company,yfinance + FX,Medium,Consumer & Tech,North America,4
2018-03-01,Amazon.com Inc.,776853983873.2887,company,yfinance + FX,Medium,Consumer & Tech,North America,4
2018-04-01,Amazon.com Inc.,840614116487.8639,company,yfinance + FX,Medium,Consumer & Tech,North America,1
2018-05-01,Amazon.com Inc.,874692117548.0183,company,yfinance + FX,Medium,Consumer & Tech,North America,3
2018-06-01,Amazon.com Inc.,912360901809.0348,company,yfinance + FX,Medium,Consumer & Tech,North America,2
2018-07-01,Amazon.com Inc.,954033905249.2444,company,yfinance + FX,Medium,Consumer & Tech,North America,2
2018-08-01,Amazon.com Inc.,1080314108246.2428,company,yfinance + FX,Medium,Consumer & Tech,North America,3
2018-09-01,Amazon.com Inc.,1075102341510.6892,company,yfinance + FX,Medium,Consumer & Tech,North America,3
2018-10-01,Amazon.com Inc.,857725517454.7169,company,yfinance + FX,Medium,Consumer & Tech,North America,2
2018-11-01,Amazon.com Inc.,907192051169.489,company,yfinance + FX,Medium,Consumer & Tech,North America,2
2018-12-01,Amazon.com Inc.,806176488371.2812,company,yfinance + FX,Medium,Consumer & Tech,North America,3
2019-01-01,Amazon.com Inc.,922521533241.6232,company,yfinance + FX,Medium,Consumer & Tech,North America,3
2019-02-01,Amazon.com Inc.,880172273685.511,company,yfinance + FX,Medium,Consumer & Tech,North America,3
2019-03-01,Amazon.com Inc.,955810500582.4355,company,yfinance + FX,Medium,Consumer & Tech,North America,3
2019-04-01,Amazon.com Inc.,1034051949066.3732,company,yfinance + FX,Medium,Consumer & Tech,North America,2
2019-05-01,Amazon.com Inc.,952761819746.9796,company,yfinance + FX,Medium,Consumer & Tech,North America,2
2019-06-01,Amazon.com Inc.,1016398445734.114,company,yfinance + FX,Medium,Consumer & Tech,North America,2
2019-07-01,Amazon.com Inc.,1001986745669.344,company,yfinance + FX,Medium,Consumer & Tech,North America,3
2019-08-01,Amazon.com Inc.,953416617814.8788,company,yfinance + FX,Medium,Consumer & Tech,North America,5
2019-09-01,Amazon.com Inc.,931742842717.897,company,yfinance + FX,Medium,Consumer & Tech,North America,3
2019-10-01,Amazon.com Inc.,953615227610.3328,company,yfinance + FX,Medium,Consumer & Tech,North America,4
2019-11-01,Amazon.com Inc.,966572284962.9136,company,yfinance + FX,Medium,Consumer & Tech,North America,3
2019-12-01,Amazon.com Inc.,991820790675.228,company,yfinance + FX,Medium,Consumer & Tech,North America,4
2020-01-01,Amazon.com Inc.,1078172480394.1488,company,yfinance + FX,Medium,Consumer & Tech,North America,6
2020-02-01,Amazon.com Inc.,1011095359443.125,company,yfinance + FX,Medium,Consumer & Tech,North America,5
2020-03-01,Amazon.com Inc.,1046504496588.0276,company,yfinance + FX,Medium,Consumer & Tech,North America,4
2020-04-01,Amazon.com Inc.,1327909678858.6216,company,yfinance + FX,Medium,Consumer & Tech,North America,2
2020-05-01,Amazon.com Inc.,1310932431642.2646,company,yfinance + FX,Medium,Consumer & Tech,North America,3
2020-06-01,Amazon.com Inc.,1480785658139.1582,company,yfinance + FX,Medium,Consumer & Tech,North America,2
2020-07-01,Amazon.com Inc.,1698629399491.5774,company,yfinance + FX,Medium,Consumer & Tech,North America,3
2020-08-01,Amazon.com Inc.,1852289170830.875,company,yfinance + FX,Medium,Consumer & Tech,North America,3
2020-09-01,Amazon.com Inc.,1690068293545.6765,company,yfinance + FX,Medium,Consumer & Tech,North America,3
2020-10-01,Amazon.com Inc.,1629641447555.9192,company,yfinance + FX,Medium,Consumer & Tech,North America,2
2020-11-01,Amazon.com Inc.,1700432858335.2463,company,yfinance + FX,Medium,Consumer & Tech,North America,1
2020-12-01,Amazon.com Inc.,1748144254764.831,company,yfinance + FX,Medium,Consumer & Tech,North America,3
2021-01-01,Amazon.com Inc.,1720915138461.397,company,yfinance + FX,Medium,Consumer & Tech,North America,4
2021-02-01,Amazon.com Inc.,1660117936391.2097,company,yfinance + FX,Medium,Consumer & Tech,North America,4
2021-03-01,Amazon.com Inc.,1660735141924.629,company,yfinance + FX,Medium,Consumer & Tech,North America,5
2021-04-01,Amazon.com Inc.,1861123989740.243,company,yfinance + FX,Medium,Consumer & Tech,North America,3
2021-05-01,Amazon.com Inc.,1729970107115.169,company,yfinance + FX,Medium,Consumer & Tech,North America,4
2021-06-01,Amazon.com Inc.,1846492221832.0144,company,yfinance + FX,Medium,Consumer & Tech,North America,4
2021-07-01,Amazon.com Inc.,1786070781304.7317,company,yfinance + FX,Medium,Consumer & Tech,North America,5
2021-08-01,Amazon.com Inc.,1862932854046.386,company,yfinance + FX,Medium,Consumer & Tech,North America,4
2021-09-01,Amazon.com Inc.,1763232210945.5037,company,yfinance + FX,Medium,Consumer & Tech,North America,5
2021-10-01,Amazon.com Inc.,1810138521070.2168,company,yfinance + FX,Medium,Consumer & Tech,North America,4
2021-11-01,Amazon.com Inc.,1882405950708.7903,company,yfinance + FX,Medium,Consumer & Tech,North America,4
2021-12-01,Amazon.com Inc.,1789693751577.5994,company,yfinance + FX,Medium,Consumer & Tech,North America,4
2022-01-01,Amazon.com Inc.,1605659703784.3418,company,yfinance + FX,Medium,Consumer & Tech,North America,6
2022-02-01,Amazon.com Inc.,1648486691561.849,company,yfinance + FX,Medium,Consumer & Tech,North America,6
2022-03-01,Amazon.com Inc.,1749765238299.522,company,yfinance + FX,Medium,Consumer & Tech,North America,6
2022-04-01,Amazon.com Inc.,1334152087105.9246,company,yfinance + FX,Medium,Consumer & Tech,North America,5
2022-05-01,Amazon.com Inc.,1290439504393.0588,company,yfinance + FX,Medium,Consumer & Tech,North America,4
2022-06-01,Amazon.com Inc.,1140155935774.5864,company,yfinance + FX,Medium,Consumer & Tech,North America,6
2022-07-01,Amazon.com Inc.,1448677538646.121,company,yfinance + FX,Medium,Consumer & Tech,North America,6
2022-08-01,Amazon.com Inc.,1360865882653.4834,company,yfinance + FX,Medium,Consumer & Tech,North America,6
2022-09-01,Amazon.com Inc.,1213046058310.0,company,yfinance + FX,Medium,Consumer & Tech,North America,6
2022-10-01,Amazon.com Inc.,1099685320131.1028,company,yfinance + FX,Medium,Consumer & Tech,North America,5
2022-11-01,Amazon.com Inc.,1036349270617.9136,company,yfinance + FX,Medium,Consumer & Tech,North America,6
2022-12-01,Amazon.com Inc.,901733353080.0,company,yfinance + FX,Medium,Consumer & Tech,North America,6
2023-01-01,Amazon.com Inc.,1107092359838.759,company,yfinance + FX,Medium,Consumer & Tech,North America,5
2023-02-01,Amazon.com Inc.,1011551629616.5164,company,yfinance + FX,Medium,Consumer & Tech,North America,7
2023-03-01,Amazon.com Inc.,1108809986490.4136,company,yfinance + FX,Medium,Consumer & Tech,North America,7
2023-04-01,Amazon.com Inc.,1131997372981.1216,company,yfinance + FX,Medium,Consumer & Tech,North America,6
2023-05-01,Amazon.com Inc.,1294416778160.8271,company,yfinance + FX,Medium,Consumer & Tech,North America,6
2023-06-01,Amazon.com Inc.,1399404291165.2756,company,yfinance + FX,Medium,Consumer & Tech,North America,5
2023-07-01,Amazon.com Inc.,1435044143276.6914,company,yfinance + FX,Medium,Consumer & Tech,North America,6
2023-08-01,Amazon.com Inc.,1481526370300.0186,company,yfinance + FX,Medium,Consumer & Tech,North America,6
2023-09-01,Amazon.com Inc.,1364623170478.741,company,yfinance + FX,Medium,Consumer & Tech,North America,6
2023-10-01,Amazon.com Inc.,1428710579275.8457,company,yfinance + FX,Medium,Consumer & Tech,North America,4
2023-11-01,Amazon.com Inc.,1568264550585.8457,company,yfinance + FX,Medium,Consumer & Tech,North America,5
